order_id,order_date,product,category,price,quantity,total_sales,city,platform,payment_method,order_status
11261,2025-03-24,Car LED Light,Accessories,7485,4,29940,Bangalore,Flipkart,Net Banking,Delivered
11262,2025-02-26,Car Vacuum Cleaner,Electronics,14776,2,29552,Jaipur,Flipkart,UPI,Cancelled
11263,2025-01-17,Car Floor Mat,Accessories,7198,3,21594,Bangalore,Shopify,Card,Shipped
11264,2025-09-08,Car Dash Camera,Electronics,2246,4,8984,Hyderabad,Shopify,Card,Returned
11265,2025-03-09,Car Floor Mat,Accessories,8522,4,34088,Mumbai,Amazon,UPI,Cancelled
11266,2025-12-17,Car Music System,Electronics,5938,1,5938,Jaipur,Amazon,COD,Shipped
11267,2025-08-11,Reverse Parking Camera,Electronics,12382,1,12382,Hyderabad,Flipkart,COD,Shipped
11268,2025-05-07,Car LED Light,Accessories,12766,4,51064,Bangalore,Shopify,Card,Cancelled
11269,2025-05-15,Car Dash Camera,Electronics,12862,1,12862,Jaipur,Shopify,Net Banking,Cancelled
11270,2025-12-25,Car Air Freshener,Accessories,11874,1,11874,Bangalore,Amazon,Card,Cancelled
11271,2025-01-20,Car LED Light,Accessories,2467,4,9868,Udaipur,Amazon,Card,Shipped
11272,2025-02-16,Car Seat Cover,Accessories,10400,2,20800,Delhi,Flipkart,Net Banking,Returned
11273,2025-08-07,Car Phone Holder,Accessories,3933,3,11799,Hyderabad,Amazon,Net Banking,Delivered
11274,2025-07-06,Car Dash Camera,Electronics,2103,3,6309,Udaipur,Flipkart,Net Banking,Cancelled
11275,2025-04-04,Car Vacuum Cleaner,Electronics,14965,1,14965,Delhi,Amazon,UPI,Returned
11276,2025-05-24,Car Phone Holder,Accessories,4974,4,19896,Mumbai,Flipkart,Card,Returned
11277,2025-06-05,Car Air Freshener,Accessories,6256,3,18768,Mumbai,Amazon,UPI,Cancelled
11278,2025-10-29,Car Vacuum Cleaner,Electronics,6207,3,18621,Ahmedabad,Amazon,COD,Cancelled
11279,2025-02-24,Reverse Parking Camera,Electronics,6592,1,6592,Bangalore,Shopify,UPI,Delivered
11280,2025-04-09,Reverse Parking Camera,Electronics,14784,2,29568,Hyderabad,Amazon,UPI,Returned
11281,2025-04-14,Car Dash Camera,Electronics,12184,4,48736,Bangalore,Amazon,Card,Cancelled
11282,2025-10-14,Car Floor Mat,Accessories,9319,3,27957,Ahmedabad,Flipkart,Net Banking,Delivered
11283,2025-08-03,Car Floor Mat,Accessories,1409,4,5636,Delhi,Amazon,COD,Cancelled
11284,2025-12-22,Car Dash Camera,Electronics,1044,1,1044,Jaipur,Shopify,Net Banking,Shipped
11285,2025-03-26,Android Car Display,Electronics,14558,1,14558,Hyderabad,Shopify,Net Banking,Shipped
11286,2025-04-16,Car Floor Mat,Accessories,10248,3,30744,Bangalore,Amazon,Card,Cancelled
11287,2025-09-20,Reverse Parking Camera,Electronics,11715,1,11715,Hyderabad,Shopify,COD,Returned
11288,2025-10-10,Car Phone Holder,Accessories,5155,3,15465,Mumbai,Amazon,Card,Delivered
11289,2025-01-21,Android Car Display,Electronics,4202,3,12606,Bangalore,Flipkart,Card,Returned
11290,2025-04-18,Car Seat Cover,Accessories,10825,2,21650,Mumbai,Amazon,COD,Returned
11291,2025-03-10,Car Vacuum Cleaner,Electronics,1663,3,4989,Pune,Shopify,COD,Returned
11292,2025-07-02,Car Seat Cover,Accessories,10555,1,10555,Jaipur,Shopify,COD,Cancelled
11293,2025-12-19,Car Dash Camera,Electronics,556,1,556,Pune,Shopify,COD,Cancelled
11294,2025-05-18,Car Air Freshener,Accessories,3914,3,11742,Jaipur,Shopify,Net Banking,Cancelled
11295,2025-07-08,Car Air Freshener,Accessories,4096,4,16384,Bangalore,Flipkart,UPI,Shipped
11296,2025-04-01,Car Music System,Electronics,7826,2,15652,Jaipur,Shopify,Net Banking,Cancelled
11297,2025-03-25,Car Dash Camera,Electronics,644,3,1932,Bangalore,Flipkart,Card,Delivered
11298,2025-05-06,Car Music System,Electronics,1480,4,5920,Hyderabad,Shopify,Net Banking,Delivered
11299,2025-11-05,Android Car Display,Electronics,2549,1,2549,Mumbai,Flipkart,Net Banking,Delivered
11300,2025-11-26,Car LED Light,Accessories,13842,1,13842,Delhi,Amazon,Card,Delivered
11301,2025-01-05,Car Dash Camera,Electronics,2636,1,2636,Mumbai,Shopify,COD,Delivered
11302,2025-10-16,Car Phone Holder,Accessories,2581,4,10324,Hyderabad,Amazon,COD,Returned
11303,2025-01-29,Car Air Freshener,Accessories,2831,2,5662,Udaipur,Shopify,UPI,Delivered
11304,2025-02-22,Car Seat Cover,Accessories,1984,3,5952,Pune,Amazon,UPI,Cancelled
11305,2025-07-17,Car Seat Cover,Accessories,4013,4,16052,Bangalore,Flipkart,COD,Cancelled
11306,2025-09-09,Car Floor Mat,Accessories,11551,1,11551,Bangalore,Amazon,Card,Delivered
11307,2025-11-12,Car Dash Camera,Electronics,6154,1,6154,Ahmedabad,Amazon,COD,Delivered
11308,2025-04-02,Car Seat Cover,Accessories,10204,2,20408,Pune,Shopify,COD,Cancelled
11309,2025-11-16,Car Floor Mat,Accessories,2761,3,8283,Udaipur,Flipkart,UPI,Returned
11310,2025-05-16,Car Air Freshener,Accessories,11141,3,33423,Mumbai,Amazon,Card,Cancelled
11311,2025-08-17,Car Vacuum Cleaner,Electronics,2721,4,10884,Hyderabad,Amazon,UPI,Shipped
11312,2025-06-15,Car Dash Camera,Electronics,2670,1,2670,Bangalore,Amazon,Net Banking,Returned
11313,2025-09-04,Car Vacuum Cleaner,Electronics,8397,4,33588,Pune,Shopify,COD,Cancelled
11314,2025-10-09,Car Phone Holder,Accessories,6578,4,26312,Hyderabad,Shopify,Net Banking,Cancelled
11315,2025-09-27,Car Floor Mat,Accessories,1669,4,6676,Jaipur,Shopify,UPI,Cancelled
11316,2025-01-09,Car Vacuum Cleaner,Electronics,346,2,692,Ahmedabad,Shopify,Net Banking,Cancelled
11317,2025-07-04,Car LED Light,Accessories,1276,3,3828,Bangalore,Flipkart,Net Banking,Cancelled
11318,2025-04-18,Android Car Display,Electronics,7198,2,14396,Jaipur,Amazon,Card,Delivered
11319,2025-12-23,Car Music System,Electronics,6484,1,6484,Pune,Flipkart,UPI,Delivered
11320,2025-11-01,Reverse Parking Camera,Electronics,1508,4,6032,Bangalore,Amazon,Card,Returned
11321,2025-02-09,Car Music System,Electronics,1594,2,3188,Delhi,Shopify,Net Banking,Cancelled
11322,2025-09-28,Car Music System,Electronics,7996,2,15992,Udaipur,Flipkart,Net Banking,Returned
11323,2025-05-27,Car Air Freshener,Accessories,13102,1,13102,Mumbai,Amazon,UPI,Delivered
11324,2025-09-15,Reverse Parking Camera,Electronics,12606,2,25212,Bangalore,Amazon,Net Banking,Shipped
11325,2025-10-20,Car Air Freshener,Accessories,9379,3,28137,Udaipur,Shopify,Card,Shipped
11326,2025-09-25,Car Music System,Electronics,4753,1,4753,Pune,Amazon,Card,Shipped
11327,2025-07-20,Reverse Parking Camera,Electronics,1217,2,2434,Bangalore,Shopify,UPI,Shipped
11328,2025-07-14,Car Air Freshener,Accessories,5431,4,21724,Bangalore,Amazon,COD,Shipped
11329,2025-02-23,Car Phone Holder,Accessories,4722,1,4722,Mumbai,Flipkart,COD,Delivered
11330,2025-10-05,Car Phone Holder,Accessories,4923,2,9846,Mumbai,Amazon,Card,Delivered
11331,2025-11-23,Car Dash Camera,Electronics,3375,2,6750,Delhi,Amazon,COD,Delivered
11332,2025-10-16,Reverse Parking Camera,Electronics,9553,1,9553,Hyderabad,Amazon,UPI,Returned
11333,2025-07-02,Car LED Light,Accessories,5356,1,5356,Udaipur,Flipkart,Card,Returned
11334,2025-03-08,Car Floor Mat,Accessories,12189,3,36567,Mumbai,Flipkart,Net Banking,Delivered
11335,2025-01-13,Android Car Display,Electronics,13529,2,27058,Pune,Flipkart,UPI,Returned
11336,2025-02-10,Car Music System,Electronics,2782,4,11128,Mumbai,Shopify,Card,Cancelled
11337,2025-09-14,Car Music System,Electronics,12896,2,25792,Ahmedabad,Flipkart,Card,Returned
11338,2025-01-21,Car Dash Camera,Electronics,6203,4,24812,Pune,Amazon,Card,Delivered
11339,2025-02-19,Car Music System,Electronics,9588,4,38352,Delhi,Amazon,COD,Delivered
11340,2025-06-10,Car Air Freshener,Accessories,1841,4,7364,Bangalore,Flipkart,Card,Delivered
11341,2025-06-30,Car Dash Camera,Electronics,9745,3,29235,Mumbai,Amazon,Card,Shipped
11342,2025-08-15,Car Dash Camera,Electronics,8053,3,24159,Bangalore,Amazon,Net Banking,Delivered
11343,2025-07-25,Car Vacuum Cleaner,Electronics,14373,3,43119,Pune,Shopify,Card,Shipped
11344,2025-07-11,Car Vacuum Cleaner,Electronics,8696,3,26088,Mumbai,Shopify,Net Banking,Shipped
11345,2025-11-14,Car Dash Camera,Electronics,14675,1,14675,Delhi,Shopify,Card,Delivered
11346,2025-05-29,Car Music System,Electronics,14276,1,14276,Pune,Amazon,Net Banking,Delivered
11347,2025-12-09,Car Phone Holder,Accessories,6660,4,26640,Mumbai,Flipkart,Net Banking,Shipped
11348,2025-02-25,Android Car Display,Electronics,13706,4,54824,Mumbai,Amazon,UPI,Shipped
11349,2025-06-18,Car Floor Mat,Accessories,3568,4,14272,Mumbai,Flipkart,COD,Shipped
11350,2025-02-28,Car Phone Holder,Accessories,11806,4,47224,Udaipur,Flipkart,UPI,Cancelled
11351,2025-06-13,Car Air Freshener,Accessories,2684,2,5368,Delhi,Shopify,Net Banking,Delivered
11352,2025-08-31,Car Vacuum Cleaner,Electronics,13236,4,52944,Jaipur,Amazon,Card,Delivered
11353,2025-11-22,Car Floor Mat,Accessories,4721,3,14163,Bangalore,Amazon,Card,Delivered
11354,2025-06-02,Car Dash Camera,Electronics,6936,1,6936,Hyderabad,Flipkart,Card,Returned
11355,2025-02-17,Car Music System,Electronics,13907,1,13907,Pune,Flipkart,COD,Cancelled
11356,2025-09-04,Car Phone Holder,Accessories,6022,4,24088,Hyderabad,Shopify,Card,Shipped
11357,2025-01-06,Car Vacuum Cleaner,Electronics,11652,4,46608,Jaipur,Amazon,Card,Returned
11358,2025-08-23,Car Vacuum Cleaner,Electronics,532,2,1064,Bangalore,Flipkart,COD,Delivered
11359,2025-08-19,Car Floor Mat,Accessories,4605,1,4605,Bangalore,Shopify,Net Banking,Delivered
11360,2025-08-04,Car Seat Cover,Accessories,3881,2,7762,Bangalore,Shopify,Net Banking,Cancelled
11361,2025-12-14,Car Vacuum Cleaner,Electronics,3736,2,7472,Delhi,Flipkart,COD,Delivered
11362,2025-09-15,Car Dash Camera,Electronics,14990,3,44970,Mumbai,Shopify,Net Banking,Shipped
11363,2025-06-30,Car Floor Mat,Accessories,7023,3,21069,Pune,Shopify,COD,Delivered
11364,2025-07-11,Car Music System,Electronics,7817,4,31268,Bangalore,Shopify,Card,Shipped
11365,2025-11-21,Car Floor Mat,Accessories,4969,4,19876,Udaipur,Shopify,UPI,Delivered
11366,2025-11-12,Car LED Light,Accessories,1768,1,1768,Pune,Amazon,Net Banking,Delivered
11367,2025-12-08,Car Air Freshener,Accessories,8547,1,8547,Udaipur,Flipkart,Card,Cancelled
11368,2025-02-28,Car Air Freshener,Accessories,9337,4,37348,Jaipur,Flipkart,UPI,Returned
11369,2025-01-04,Car Air Freshener,Accessories,7065,4,28260,Ahmedabad,Amazon,COD,Returned
11370,2025-12-11,Car Dash Camera,Electronics,5336,4,21344,Jaipur,Amazon,Net Banking,Delivered
11371,2025-07-11,Car Seat Cover,Accessories,730,2,1460,Ahmedabad,Flipkart,Card,Shipped
11372,2025-04-09,Car Phone Holder,Accessories,9405,4,37620,Pune,Amazon,Net Banking,Cancelled
11373,2025-07-26,Car Floor Mat,Accessories,12229,2,24458,Ahmedabad,Shopify,Card,Shipped
11374,2025-09-16,Car Phone Holder,Accessories,1931,2,3862,Mumbai,Shopify,Net Banking,Returned
11375,2025-04-15,Android Car Display,Electronics,2905,3,8715,Mumbai,Amazon,UPI,Shipped
11376,2025-01-15,Car Seat Cover,Accessories,10603,2,21206,Mumbai,Shopify,Net Banking,Delivered
11377,2025-04-06,Car Music System,Electronics,7733,3,23199,Jaipur,Shopify,Card,Returned
11378,2025-07-13,Car Phone Holder,Accessories,9072,2,18144,Udaipur,Shopify,UPI,Returned
11379,2025-11-23,Car LED Light,Accessories,2655,1,2655,Mumbai,Amazon,Net Banking,Delivered
11380,2025-05-15,Car LED Light,Accessories,2623,3,7869,Bangalore,Amazon,UPI,Shipped
11381,2025-07-20,Car Vacuum Cleaner,Electronics,14034,2,28068,Mumbai,Flipkart,UPI,Shipped
11382,2025-04-18,Car LED Light,Accessories,8271,1,8271,Pune,Flipkart,COD,Shipped
11383,2025-01-06,Car Music System,Electronics,3245,3,9735,Bangalore,Shopify,UPI,Delivered
11384,2025-11-11,Car Vacuum Cleaner,Electronics,5981,4,23924,Delhi,Amazon,COD,Delivered
11385,2025-10-02,Car Phone Holder,Accessories,10230,1,10230,Delhi,Shopify,Card,Cancelled
11386,2025-01-16,Car Vacuum Cleaner,Electronics,2180,2,4360,Ahmedabad,Amazon,Card,Delivered
11387,2025-09-04,Car Music System,Electronics,4684,3,14052,Jaipur,Amazon,COD,Returned
11388,2025-08-12,Car Air Freshener,Accessories,12509,4,50036,Pune,Amazon,COD,Cancelled
11389,2025-07-21,Car Phone Holder,Accessories,11556,3,34668,Mumbai,Shopify,COD,Cancelled
11390,2025-08-10,Car Phone Holder,Accessories,12130,4,48520,Hyderabad,Flipkart,COD,Returned
11391,2025-08-08,Reverse Parking Camera,Electronics,2062,4,8248,Jaipur,Shopify,COD,Returned
11392,2025-01-18,Car LED Light,Accessories,7663,2,15326,Udaipur,Shopify,Net Banking,Returned
11393,2025-07-23,Reverse Parking Camera,Electronics,13844,3,41532,Delhi,Amazon,Card,Returned
11394,2025-07-03,Car Floor Mat,Accessories,13258,2,26516,Jaipur,Amazon,Card,Returned
11395,2025-03-04,Car Vacuum Cleaner,Electronics,2676,3,8028,Delhi,Flipkart,UPI,Returned
11396,2025-04-30,Car Phone Holder,Accessories,7924,3,23772,Mumbai,Flipkart,COD,Cancelled
11397,2025-10-15,Android Car Display,Electronics,3862,1,3862,Udaipur,Shopify,UPI,Shipped
11398,2025-04-12,Car Floor Mat,Accessories,5506,3,16518,Jaipur,Amazon,Net Banking,Shipped
11399,2025-03-03,Car Seat Cover,Accessories,4796,4,19184,Mumbai,Flipkart,Card,Returned
11400,2025-10-23,Reverse Parking Camera,Electronics,6572,2,13144,Delhi,Flipkart,UPI,Delivered
11401,2025-07-26,Car Air Freshener,Accessories,4959,2,9918,Delhi,Shopify,UPI,Returned
11402,2025-02-18,Car Seat Cover,Accessories,1437,4,5748,Pune,Shopify,COD,Returned
11403,2025-07-24,Car Vacuum Cleaner,Electronics,12648,3,37944,Mumbai,Shopify,COD,Shipped
11404,2025-06-02,Reverse Parking Camera,Electronics,1071,4,4284,Hyderabad,Flipkart,UPI,Returned
11405,2025-04-25,Reverse Parking Camera,Electronics,1983,1,1983,Delhi,Amazon,Card,Delivered
11406,2025-04-26,Car Vacuum Cleaner,Electronics,14412,4,57648,Bangalore,Amazon,Card,Returned
11407,2025-05-13,Android Car Display,Electronics,380,1,380,Delhi,Amazon,UPI,Returned
11408,2025-12-19,Car LED Light,Accessories,4620,3,13860,Pune,Flipkart,Card,Cancelled
11409,2025-03-06,Reverse Parking Camera,Electronics,7848,1,7848,Ahmedabad,Amazon,Net Banking,Shipped
11410,2025-10-23,Car LED Light,Accessories,8848,2,17696,Hyderabad,Shopify,Net Banking,Returned
11411,2025-04-26,Car Vacuum Cleaner,Electronics,12958,4,51832,Mumbai,Flipkart,COD,Delivered
11412,2025-12-04,Car Vacuum Cleaner,Electronics,9450,2,18900,Jaipur,Shopify,UPI,Delivered
11413,2025-01-07,Car Air Freshener,Accessories,1287,2,2574,Jaipur,Flipkart,Net Banking,Cancelled
11414,2025-04-17,Car Air Freshener,Accessories,2012,3,6036,Ahmedabad,Flipkart,Net Banking,Cancelled
11415,2025-04-23,Android Car Display,Electronics,2031,2,4062,Ahmedabad,Flipkart,Net Banking,Cancelled
11416,2025-05-23,Car Floor Mat,Accessories,3379,1,3379,Pune,Amazon,COD,Delivered
11417,2025-02-26,Car Music System,Electronics,7852,1,7852,Jaipur,Amazon,Net Banking,Cancelled
11418,2025-12-05,Car Dash Camera,Electronics,768,4,3072,Hyderabad,Flipkart,COD,Delivered
11419,2025-08-09,Android Car Display,Electronics,1677,3,5031,Jaipur,Amazon,Net Banking,Shipped
11420,2025-08-14,Android Car Display,Electronics,5767,1,5767,Udaipur,Flipkart,UPI,Delivered
11421,2025-04-10,Car Floor Mat,Accessories,12293,4,49172,Udaipur,Amazon,Net Banking,Cancelled
11422,2025-09-23,Reverse Parking Camera,Electronics,4820,4,19280,Pune,Amazon,UPI,Cancelled
11423,2025-01-28,Car LED Light,Accessories,3897,1,3897,Delhi,Shopify,COD,Cancelled
11424,2025-05-22,Car LED Light,Accessories,9018,1,9018,Jaipur,Shopify,Net Banking,Shipped
11425,2025-12-21,Car Floor Mat,Accessories,1959,2,3918,Udaipur,Flipkart,Card,Cancelled
11426,2025-12-28,Car Phone Holder,Accessories,5995,3,17985,Udaipur,Shopify,UPI,Delivered
11427,2025-06-06,Car Music System,Electronics,8545,4,34180,Jaipur,Amazon,COD,Delivered
11428,2025-08-22,Car Music System,Electronics,3369,3,10107,Bangalore,Amazon,Net Banking,Shipped
11429,2025-05-16,Car Vacuum Cleaner,Electronics,641,2,1282,Mumbai,Amazon,UPI,Returned
11430,2025-09-08,Car Air Freshener,Accessories,9854,1,9854,Jaipur,Flipkart,UPI,Delivered
11431,2025-04-27,Car Seat Cover,Accessories,9594,3,28782,Bangalore,Amazon,UPI,Delivered
11432,2025-08-20,Car Dash Camera,Electronics,13470,3,40410,Hyderabad,Shopify,COD,Returned
11433,2025-08-23,Car Air Freshener,Accessories,4453,3,13359,Delhi,Flipkart,COD,Returned
11434,2025-02-27,Android Car Display,Electronics,12989,4,51956,Udaipur,Shopify,UPI,Cancelled
11435,2025-12-04,Car Floor Mat,Accessories,14329,2,28658,Bangalore,Flipkart,Net Banking,Delivered
11436,2025-07-04,Car Phone Holder,Accessories,9763,4,39052,Jaipur,Shopify,UPI,Cancelled
11437,2025-05-21,Car Floor Mat,Accessories,10765,1,10765,Hyderabad,Shopify,Card,Returned
11438,2025-07-20,Car Vacuum Cleaner,Electronics,14848,3,44544,Pune,Flipkart,COD,Cancelled
11439,2025-11-10,Car Seat Cover,Accessories,9794,3,29382,Mumbai,Flipkart,Net Banking,Returned
11440,2025-09-13,Car Dash Camera,Electronics,2105,1,2105,Bangalore,Flipkart,Card,Returned
11441,2025-06-05,Reverse Parking Camera,Electronics,9444,2,18888,Hyderabad,Flipkart,UPI,Returned
11442,2025-04-22,Car Seat Cover,Accessories,7736,1,7736,Udaipur,Shopify,UPI,Delivered
11443,2025-08-09,Car Air Freshener,Accessories,5310,1,5310,Ahmedabad,Shopify,UPI,Delivered
11444,2025-05-26,Car Dash Camera,Electronics,2556,3,7668,Bangalore,Amazon,COD,Cancelled
11445,2025-05-29,Car Phone Holder,Accessories,7378,1,7378,Jaipur,Amazon,Net Banking,Returned
11446,2025-08-05,Car Phone Holder,Accessories,13599,4,54396,Pune,Amazon,COD,Returned
11447,2025-10-16,Reverse Parking Camera,Electronics,5391,2,10782,Pune,Shopify,COD,Cancelled
11448,2025-08-02,Car Phone Holder,Accessories,4396,2,8792,Jaipur,Flipkart,COD,Delivered
11449,2025-10-07,Car Dash Camera,Electronics,9584,4,38336,Bangalore,Flipkart,Net Banking,Delivered
11450,2025-12-22,Car Music System,Electronics,8927,4,35708,Ahmedabad,Shopify,COD,Shipped
11451,2025-08-04,Car Vacuum Cleaner,Electronics,7306,4,29224,Pune,Flipkart,UPI,Delivered
11452,2025-11-11,Car Floor Mat,Accessories,1748,2,3496,Udaipur,Amazon,COD,Cancelled
11453,2025-01-28,Reverse Parking Camera,Electronics,9200,3,27600,Pune,Amazon,Net Banking,Delivered
11454,2025-01-28,Car Air Freshener,Accessories,13529,4,54116,Mumbai,Amazon,COD,Delivered
11455,2025-05-29,Car Vacuum Cleaner,Electronics,10037,1,10037,Hyderabad,Shopify,COD,Delivered
11456,2025-12-26,Car LED Light,Accessories,12431,1,12431,Jaipur,Shopify,Card,Shipped
11457,2025-06-04,Car Music System,Electronics,3962,2,7924,Udaipur,Shopify,UPI,Shipped
11458,2025-02-28,Reverse Parking Camera,Electronics,11568,2,23136,Mumbai,Amazon,Card,Delivered
11459,2025-04-15,Android Car Display,Electronics,1887,2,3774,Mumbai,Flipkart,UPI,Shipped
11460,2025-06-03,Car Floor Mat,Accessories,1211,1,1211,Pune,Flipkart,Card,Cancelled
11461,2025-12-03,Android Car Display,Electronics,4564,4,18256,Mumbai,Flipkart,Card,Delivered
11462,2025-03-29,Car Music System,Electronics,2621,2,5242,Jaipur,Flipkart,Net Banking,Returned
11463,2025-10-29,Car Dash Camera,Electronics,11236,1,11236,Hyderabad,Flipkart,COD,Shipped
11464,2025-08-26,Car Floor Mat,Accessories,11730,1,11730,Pune,Flipkart,Card,Delivered
11465,2025-10-16,Car Dash Camera,Electronics,7788,1,7788,Pune,Amazon,COD,Delivered
11466,2025-07-01,Reverse Parking Camera,Electronics,7582,1,7582,Bangalore,Flipkart,Net Banking,Returned
11467,2025-09-14,Car Seat Cover,Accessories,2893,3,8679,Jaipur,Flipkart,Net Banking,Delivered
11468,2025-06-30,Car Music System,Electronics,11046,2,22092,Ahmedabad,Flipkart,Card,Returned
11469,2025-11-27,Car Dash Camera,Electronics,6754,1,6754,Hyderabad,Flipkart,Net Banking,Cancelled
11470,2025-03-08,Reverse Parking Camera,Electronics,11908,3,35724,Ahmedabad,Shopify,COD,Shipped
11471,2025-03-23,Car LED Light,Accessories,1036,1,1036,Jaipur,Amazon,UPI,Shipped
11472,2025-05-02,Car Air Freshener,Accessories,5602,2,11204,Mumbai,Amazon,Net Banking,Shipped
11473,2025-02-28,Car LED Light,Accessories,1314,3,3942,Delhi,Shopify,UPI,Shipped
11474,2025-03-31,Car Vacuum Cleaner,Electronics,10237,1,10237,Ahmedabad,Amazon,Net Banking,Shipped
11475,2025-04-11,Car Music System,Electronics,10743,2,21486,Udaipur,Flipkart,Net Banking,Returned
11476,2025-08-11,Car Phone Holder,Accessories,3596,2,7192,Jaipur,Amazon,UPI,Delivered
11477,2025-01-03,Car Phone Holder,Accessories,844,2,1688,Ahmedabad,Flipkart,UPI,Returned
11478,2025-04-08,Car Music System,Electronics,11479,4,45916,Jaipur,Shopify,Net Banking,Returned
11479,2025-02-04,Car Vacuum Cleaner,Electronics,10433,2,20866,Hyderabad,Flipkart,Net Banking,Delivered
11480,2025-09-22,Reverse Parking Camera,Electronics,1580,2,3160,Udaipur,Amazon,UPI,Shipped
11481,2025-01-12,Car Phone Holder,Accessories,1143,3,3429,Jaipur,Flipkart,COD,Shipped
11482,2025-05-28,Car Vacuum Cleaner,Electronics,1413,2,2826,Mumbai,Shopify,Card,Returned
11483,2025-10-07,Car Floor Mat,Accessories,10435,1,10435,Mumbai,Shopify,Net Banking,Returned
11484,2025-08-04,Car Seat Cover,Accessories,828,3,2484,Udaipur,Amazon,COD,Delivered
11485,2025-12-06,Car Music System,Electronics,3646,3,10938,Delhi,Amazon,Net Banking,Delivered
11486,2025-06-27,Reverse Parking Camera,Electronics,10294,1,10294,Mumbai,Flipkart,UPI,Shipped
11487,2025-02-23,Car Music System,Electronics,4732,1,4732,Delhi,Flipkart,Card,Returned
11488,2025-04-27,Car Floor Mat,Accessories,8124,3,24372,Delhi,Amazon,UPI,Cancelled
11489,2025-12-16,Android Car Display,Electronics,10263,4,41052,Delhi,Shopify,Net Banking,Delivered
11490,2025-12-23,Car Floor Mat,Accessories,12844,4,51376,Bangalore,Flipkart,Net Banking,Cancelled
